nonce	nonce_disc	syl_struc	n_neighbours
ríbüs	rIbyS	cvbvc	0
píbécs	pIbET	cvbvc	0
núbüh	nUbyh	cvbvc	0
sübám	SybAm	cvbvc	0
nyébőh	NEbWh	cvbvc	0
cébih	cEbih	cvbvc	0
kobőcs	kobWT	cvbvc	0
dzsíbóty	DIbOK	cvbvc	0
vűbóz	vYbOz	cvbvc	0
vűbuty	vYbuK	cvbvc	0
gábúg	gAbUg	cvbvc	0
gáböt	gAbwt	cvbvc	0
zsíbuk	ZIbuk	cvbvc	0
jíbár	jIbAr	cvbvc	0
tyebőcs	KebWT	cvbvc	0
töbop	twbop	cvbvc	0
robűty	robYK	cvbvc	0
dübiv	dybiv	cvbvc	0
sübuh	Sybuh	cvbvc	0
dzübip	dzybip	cvbvc	0
súbüdz	SUbydz	cvbvc	0
zsóbadzs	ZObaD	cvbvc	0
kéből	kEbWl	cvbvc	0
vobúzs	vobUZ	cvbvc	0
zsabéh	ZabEh	cvbvc	0
rűbécs	rYbET	cvbvc	0
kíbuz	kIbuz	cvbvc	0
sobed	Sobed	cvbvc	0
szübidzs	sybiD	cvbvc	0
nibúv	nibUv	cvbvc	0
kúbíd	kUbId	cvbvc	0
lűbudzs	lYbuD	cvbvc	0
pubúsz	pubUs	cvbvc	0
lubős	lubWS	cvbvc	0
zsebat	Zebat	cvbvc	0
csöbam	Twbam	cvbvc	0
szébóf	sEbOf	cvbvc	0
rébodz	rEbodz	cvbvc	0
kábúj	kAbUj	cvbvc	0
fébüf	fEbyf	cvbvc	0
szibóp	sibOp	cvbvc	0
vübőny	vybWN	cvbvc	0
dübev	dybev	cvbvc	0
főbűm	fWbYm	cvbvc	0
möbuzs	mwbuZ	cvbvc	0
dabéz	dabEz	cvbvc	0
pübas	pybaS	cvbvc	0
lúböd	lUbwd	cvbvc	0
tábud	tAbud	cvbvc	0
dzubaty	dzubaK	cvbvc	0
dűbuh	dYbuh	cvbvc	0
dzsöbah	Dwbah	cvbvc	0
dzsebőv	DebWv	cvbvc	0
tiböj	tibwj	cvbvc	0
pőbény	pWbEN	cvbvc	0
csibűs	TibYS	cvbvc	0
sabécs	SabET	cvbvc	0
gűbuj	gYbuj	cvbvc	0
szábán	sAbAn	cvbvc	0
kóböcs	kObwT	cvbvc	0
zsőbűz	ZWbYz	cvbvc	0
nebaf	nebaf	cvbvc	0
hobög	hobwg	cvbvc	0
zsubiny	ZubiN	cvbvc	0
tyobúr	KobUr	cvbvc	0
cíbesz	cIbes	cvbvc	0
szúbodzs	sUboD	cvbvc	0
jóbezs	jObeZ	cvbvc	0
zűbár	zYbAr	cvbvc	0
kobíg	kobIg	cvbvc	0
caböny	cabwN	cvbvc	0
húbős	hUbWS	cvbvc	0
söbíl	SwbIl	cvbvc	0
csíbih	TIbih	cvbvc	0
nyobity	NobiK	cvbvc	0
nyebizs	NebiZ	cvbvc	0
fábács	fAbAT	cvbvc	0
níbűny	nIbYN	cvbvc	0
nyúbiz	NUbiz	cvbvc	0
víbáty	vIbAK	cvbvc	0
zsíbőt	ZIbWt	cvbvc	0
gúbör	gUbwr	cvbvc	0
jébadzs	jEbaD	cvbvc	0
dzabóv	dzabOv	cvbvc	0
szíbuc	sIbuc	cvbvc	0
dzeböj	dzebwj	cvbvc	0
giból	gibOl	cvbvc	0
kőbük	kWbyk	cvbvc	0
zsőbeg	ZWbeg	cvbvc	0
kőbűj	kWbYj	cvbvc	0
vűbícs	vYbIT	cvbvc	0
csíbög	TIbwg	cvbvc	0
mübes	mybeS	cvbvc	0
sábún	SAbUn	cvbvc	0
csébép	TEbEp	cvbvc	0
teböcs	tebwT	cvbvc	0
gíbaty	gIbaK	cvbvc	0
jibóf	jibOf	cvbvc	0
zóbád	zObAd	cvbvc	0
nöbízs	nwbIZ	cvbvc	0
hübüz	hybyz	cvbvc	0
vábüv	vAbyv	cvbvc	0
dzsábof	DAbof	cvbvc	0
mibéf	mibEf	cvbvc	0
döbedz	dwbedz	cvbvc	0
níbócs	nIbOT	cvbvc	0
dzsúbódz	DUbOdz	cvbvc	0
lobizs	lobiZ	cvbvc	0
zibóg	zibOg	cvbvc	0
cöbíc	cwbIc	cvbvc	0
lebón	lebOn	cvbvc	0
csűbózs	TYbOZ	cvbvc	0
nűbód	nYbOd	cvbvc	0
dzíbuzs	dzIbuZ	cvbvc	0
vűbecs	vYbeT	cvbvc	0
jűbíny	jYbIN	cvbvc	0
cóbéd	cObEd	cvbvc	0
zsúbúj	ZUbUj	cvbvc	0
zábüs	zAbyS	cvbvc	0
göbűzs	gwbYZ	cvbvc	0
hőbóm	hWbOm	cvbvc	0
vübőj	vybWj	cvbvc	0
vuboc	vuboc	cvbvc	0
szobés	sobES	cvbvc	0
kubév	kubEv	cvbvc	0
tyabedzs	KabeD	cvbvc	0
túbif	tUbif	cvbvc	0
subíh	SubIh	cvbvc	0
nyűbüz	NYbyz	cvbvc	0
jíbeny	jIbeN	cvbvc	0
zöbüt	zwbyt	cvbvc	0
hobün	hobyn	cvbvc	0
nyübaj	Nybaj	cvbvc	0
dűbúr	dYbUr	cvbvc	0
tábíj	tAbIj	cvbvc	0
műbísz	mYbIs	cvbvc	0
nyebuv	Nebuv	cvbvc	0
köbűv	kwbYv	cvbvc	0
vabóv	vabOv	cvbvc	0
zsebaz	Zebaz	cvbvc	0
tíbány	tIbAN	cvbvc	0
fübóc	fybOc	cvbvc	0
dzsébűl	DEbYl	cvbvc	0
jabety	jabeK	cvbvc	0
nyebíny	NebIN	cvbvc	0
zsobav	Zobav	cvbvc	0
zubef	zubef	cvbvc	0
zűbüdzs	zYbyD	cvbvc	0
szábadz	sAbadz	cvbvc	0
dzibés	dzibES	cvbvc	0
cíbim	cIbim	cvbvc	0
zsúbuzs	ZUbuZ	cvbvc	0
cúbödzs	cUbwD	cvbvc	0
nyébűm	NEbYm	cvbvc	0
höbíf	hwbIf	cvbvc	0
fubís	fubIS	cvbvc	0
zübózs	zybOZ	cvbvc	0
pibüsz	pibys	cvbvc	0
cubudzs	cubuD	cvbvc	0
gebüc	gebyc	cvbvc	0
vibiz	vibiz	cvbvc	0
vobósz	vobOs	cvbvc	0
núbécs	nUbET	cvbvc	0
dzébal	dzEbal	cvbvc	0
pübédz	pybEdz	cvbvc	0
góbág	gObAg	cvbvc	0
lébüdz	lEbydz	cvbvc	0
jóbőty	jObWK	cvbvc	0
gibak	gibak	cvbvc	0
dübiny	dybiN	cvbvc	0
szóbűk	sObYk	cvbvc	0
núbus	nUbuS	cvbvc	0
zőbuh	zWbuh	cvbvc	0
gabak	gabak	cvbvc	0
püböh	pybwh	cvbvc	0
cebíty	cebIK	cvbvc	0
dóbócs	dObOT	cvbvc	0
hőbén	hWbEn	cvbvc	0
sábir	SAbir	cvbvc	0
gübéf	GbEf	cvbvc	0
zíbűh	zIbYh	cvbvc	0
pibősz	pibWs	cvbvc	0
püböt	pybwt	cvbvc	0
véböcs	vEbwT	cvbvc	0
döbűv	dwbYv	cvbvc	0
lúbity	lUbiK	cvbvc	0
zebídzs	zebID	cvbvc	0
nöbűd	nwbYd	cvbvc	0
nébüj	nEbyj	cvbvc	0
pébüd	pEbyd	cvbvc	0
szabuk	sabuk	cvbvc	0
dzsűböv	DYbwv	cvbvc	0
débüdz	dEbydz	cvbvc	0
zsőbec	ZWbec	cvbvc	0
nibóz	nibOz	cvbvc	0
nyőbúdzs	NWbUD	cvbvc	0
rólób	rOlOb	cvcvb	0
púdzub	pUdzub	cvcvb	0
gegüb	geGb	cvcvb	0
csúzsúb	TUZUb	cvcvb	0
zsifüb	Zifyb	cvcvb	0
nyímíb	NImIb	cvcvb	0
zsekáb	ZekAb	cvcvb	0
kümüb	kymyb	cvcvb	0
szidzséb	siDEb	cvcvb	0
lűmab	lYmab	cvcvb	0
gudeb	gudeb	cvcvb	0
tajáb	tajAb	cvcvb	0
núdöb	nUdwb	cvcvb	0
gedűb	gedYb	cvcvb	0
tyájűb	KAjYb	cvcvb	0
fityúb	fiKUb	cvcvb	0
szúvéb	sUvEb	cvcvb	0
tönyőb	twNWb	cvcvb	0
cavüb	cavyb	cvcvb	0
dézsőb	dEZWb	cvcvb	0
vüfüb	vyfyb	cvcvb	0
sánűb	SAnYb	cvcvb	0
szúszűb	sUsYb	cvcvb	0
gacsőb	gaTWb	cvcvb	0
kűpúb	kYpUb	cvcvb	0
csícseb	TITeb	cvcvb	0
dűfób	dYfOb	cvcvb	0
tyeláb	KelAb	cvcvb	0
rőlub	rWlub	cvcvb	0
cőnüb	cWNb	cvcvb	0
zsűmeb	ZYmeb	cvcvb	0
tyízsúb	KIZUb	cvcvb	0
gekúb	gekUb	cvcvb	0
gijűb	gijYb	cvcvb	0
rőnyéb	rWNEb	cvcvb	0
házsub	hAZub	cvcvb	0
donöb	donwb	cvcvb	0
gücsüb	KTyb	cvcvb	0
föpőb	fwpWb	cvcvb	0
dílub	dIlub	cvcvb	0
nyínöb	NInwb	cvcvb	0
zsadzúb	ZadzUb	cvcvb	0
lözseb	lwZeb	cvcvb	0
gégőb	gEgWb	cvcvb	0
zsósöb	ZOSwb	cvcvb	0
dzicsab	dziTab	cvcvb	0
szenűb	senYb	cvcvb	0
piréb	pirEb	cvcvb	0
vígöb	vIgwb	cvcvb	0
pénüb	pENb	cvcvb	0
hicób	hicOb	cvcvb	0
rujéb	rujEb	cvcvb	0
löpűb	lwpYb	cvcvb	0
zsóníb	ZOnIb	cvcvb	0
cahüb	cahyb	cvcvb	0
neteb	neteb	cvcvb	0
túdob	tUdob	cvcvb	0
zsikűb	ZikYb	cvcvb	0
féfíb	fEfIb	cvcvb	0
cezab	cezab	cvcvb	0
nyiníb	NinIb	cvcvb	0
nátób	nAtOb	cvcvb	0
cőcsüb	cWTyb	cvcvb	0
lúfáb	lUfAb	cvcvb	0
zsádzub	ZAdzub	cvcvb	0
tazüb	tazyb	cvcvb	0
hícób	hIcOb	cvcvb	0
vurub	vurub	cvcvb	0
géhób	gEhOb	cvcvb	0
nyétéb	NEtEb	cvcvb	0
cucsáb	cuTAb	cvcvb	0
jóféb	jOfEb	cvcvb	0
rímób	rImOb	cvcvb	0
cűmob	cYmob	cvcvb	0
csalob	Talob	cvcvb	0
tadzsób	taDOb	cvcvb	0
varub	varub	cvcvb	0
múmób	mUmOb	cvcvb	0
tyégib	KEgib	cvcvb	0
fecéb	fecEb	cvcvb	0
hönőb	hwnWb	cvcvb	0
dzsíjéb	DIjEb	cvcvb	0
zsézüb	ZEzyb	cvcvb	0
dzápűb	dzApYb	cvcvb	0
zűkéb	zYkEb	cvcvb	0
kúgéb	kUgEb	cvcvb	0
gódzsíb	gODIb	cvcvb	0
möceb	mwceb	cvcvb	0
tyutűb	KutYb	cvcvb	0
cukób	cukOb	cvcvb	0
safób	SafOb	cvcvb	0
szetáb	setAb	cvcvb	0
pújüb	pUjyb	cvcvb	0
tyuzeb	Kuzeb	cvcvb	0
tyudáb	KudAb	cvcvb	0
gícseb	gITeb	cvcvb	0
pűcsőb	pYTWb	cvcvb	0
csékab	TEkab	cvcvb	0
futub	futub	cvcvb	0
dzízsöb	dzIZwb	cvcvb	0
fövub	fwvub	cvcvb	0
zsoháb	ZohAb	cvcvb	0
vőzsib	vWZib	cvcvb	0
setéb	SetEb	cvcvb	0
nyíkáb	NIkAb	cvcvb	0
ríkúb	rIkUb	cvcvb	0
hetyöb	heKwb	cvcvb	0
rünáb	rynAb	cvcvb	0
zsödub	Zwdub	cvcvb	0
dzsosáb	DoSAb	cvcvb	0
hönüb	hwNb	cvcvb	0
kőráb	kWrAb	cvcvb	0
véjőb	vEjWb	cvcvb	0
fetyüb	feKyb	cvcvb	0
pörib	pwrib	cvcvb	0
livib	livib	cvcvb	0
lűtyőb	lYKWb	cvcvb	0
szónab	sOnab	cvcvb	0
kötyúb	kwKUb	cvcvb	0
gókőb	gOkWb	cvcvb	0
pogöb	pogwb	cvcvb	0
dzsézséb	DEZEb	cvcvb	0
növúb	nwvUb	cvcvb	0
dzászub	dzAsub	cvcvb	0
dzupob	dzupob	cvcvb	0
pezob	pezob	cvcvb	0
hűrőb	hYrWb	cvcvb	0
súcőb	SUcWb	cvcvb	0
gésib	gESib	cvcvb	0
dzünöb	dzynwb	cvcvb	0
súdűb	SUdYb	cvcvb	0
cőjab	cWjab	cvcvb	0
szűvub	sYvub	cvcvb	0
dijub	dijub	cvcvb	0
dzűtyub	dzYKub	cvcvb	0
tyécsüb	KETyb	cvcvb	0
dzsúfob	DUfob	cvcvb	0
lútyub	lUKub	cvcvb	0
zójüb	zOjyb	cvcvb	0
tőzíb	tWzIb	cvcvb	0
zözsib	zwZib	cvcvb	0
nyázsőb	NAZWb	cvcvb	0
gíjáb	gIjAb	cvcvb	0
dzsűjíb	DYjIb	cvcvb	0
raneb	raneb	cvcvb	0
dzsinüb	DiNb	cvcvb	0
vícib	vIcib	cvcvb	0
mufúb	mufUb	cvcvb	0
zsűtób	ZYtOb	cvcvb	0
rudúb	rudUb	cvcvb	0
tyodőb	KodWb	cvcvb	0
nyodöb	Nodwb	cvcvb	0
tüdzéb	GdzEb	cvcvb	0
csátab	TAtab	cvcvb	0
títab	tItab	cvcvb	0
dűkéb	dYkEb	cvcvb	0
tószöb	tOswb	cvcvb	0
dzsőcőb	DWcWb	cvcvb	0
dzsidőb	DidWb	cvcvb	0
guműb	gumYb	cvcvb	0
tyécsab	KETab	cvcvb	0
vulöb	vulwb	cvcvb	0
tyüvíb	KyvIb	cvcvb	0
hésob	hESob	cvcvb	0
pavib	pavib	cvcvb	0
dofúb	dofUb	cvcvb	0
punyöb	puNwb	cvcvb	0
cüszob	cysob	cvcvb	0
gumíb	gumIb	cvcvb	0
hégib	hEgib	cvcvb	0
hóféb	hOfEb	cvcvb	0
lujob	lujob	cvcvb	0
sánüb	SANb	cvcvb	0
mőtyűb	mWKYb	cvcvb	0
zünúb	zynUb	cvcvb	0
vácsüb	vATyb	cvcvb	0
gönőb	gwnWb	cvcvb	0
fóveb	fOveb	cvcvb	0
donéb	donEb	cvcvb	0
sínób	SInOb	cvcvb	0
vünyob	vyNob	cvcvb	0
vízúb	vIzUb	cvcvb	0
nyívűb	NIvYb	cvcvb	0
muhűb	muhYb	cvcvb	0
sódzob	SOdzob	cvcvb	0
vonéb	vonEb	cvcvb	0
dódzsőb	dODWb	cvcvb	0
redzsub	reDub	cvcvb	0
vocib	vocib	cvcvb	0
tyoleb	Koleb	cvcvb	0
fefíb	fefIb	cvcvb	0
tatob	tatob	cvcvb	0
nyúfőb	NUfWb	cvcvb	0
fádzséb	fADEb	cvcvb	0
koszúb	kosUb	cvcvb	0
tyozéb	KozEb	cvcvb	0
mücsob	myTob	cvcvb	0
vávíb	vAvIb	cvcvb	0
zedzób	zedzOb	cvcvb	0
kőcsib	kWTib	cvcvb	0
pepöb	pepwb	cvcvb	0
cömeb	cwmeb	cvcvb	0
kódűb	kOdYb	cvcvb	0
pőcáb	pWcAb	cvcvb	0
szírüb	sIryb	cvcvb	0
tózsob	tOZob	cvcvb	0
madzsíb	maDIb	cvcvb	0
raríb	rarIb	cvcvb	0
tugüb	tuGb	cvcvb	0
sűtüb	SYGb	cvcvb	0
hógőb	hOgWb	cvcvb	0
sősúb	SWSUb	cvcvb	0
cidzíb	cidzIb	cvcvb	0
kődzsub	kWDub	cvcvb	0
dzsöcsíb	DwTIb	cvcvb	0
tyódzőb	KOdzWb	cvcvb	0
dzüküb	dzykyb	cvcvb	0
gimób	gimOb	cvcvb	0
gíkáb	gIkAb	cvcvb	0
tázséb	tAZEb	cvcvb	0
szecsőb	seTWb	cvcvb	0
pilöb	pilwb	cvcvb	0
lúdzseb	lUDeb	cvcvb	0
zodzíb	zodzIb	cvcvb	0
júzsob	jUZob	cvcvb	0
céjúb	cEjUb	cvcvb	0
dimib	dimib	cvcvb	0
ledzsúb	leDUb	cvcvb	0
sacsúb	SaTUb	cvcvb	0
síműb	SImYb	cvcvb	0
csisub	TiSub	cvcvb	0
szúsüb	sUSyb	cvcvb	0
cűzub	cYzub	cvcvb	0
szotyub	soKub	cvcvb	0
casub	caSub	cvcvb	0
méröb	mErwb	cvcvb	0
nűzsub	nYZub	cvcvb	0
dzuszub	dzusub	cvcvb	0
cűríb	cYrIb	cvcvb	0
lótyeb	lOKeb	cvcvb	0
jívob	jIvob	cvcvb	0
tízsab	tIZab	cvcvb	0
róneb	rOneb	cvcvb	0
míszéb	mIsEb	cvcvb	0
defab	defab	cvcvb	0
dücób	dycOb	cvcvb	0
kücib	kycib	cvcvb	0
paröb	parwb	cvcvb	0
lűrőb	lYrWb	cvcvb	0
gódőb	gOdWb	cvcvb	0
jötyűb	jwKYb	cvcvb	0
ganyíb	gaNIb	cvcvb	0
cücsűb	cyTYb	cvcvb	0
jimab	jimab	cvcvb	0
ketyób	keKOb	cvcvb	0
kőfib	kWfib	cvcvb	0
nyedzöb	Nedzwb	cvcvb	0
tyőpőb	KWpWb	cvcvb	0
jífíb	jIfIb	cvcvb	0
fedúb	fedUb	cvcvb	0
csópáb	TOpAb	cvcvb	0
jócab	jOcab	cvcvb	0
nűcub	nYcub	cvcvb	0
fűmeb	fYmeb	cvcvb	0
néhób	nEhOb	cvcvb	0
röcseb	rwTeb	cvcvb	0
fekáb	fekAb	cvcvb	0
kunyáb	kuNAb	cvcvb	0
mafüb	mafyb	cvcvb	0
dzsacsöb	DaTwb	cvcvb	0
rűdzíb	rYdzIb	cvcvb	0
tyaháb	KahAb	cvcvb	0
szűnyáb	sYNAb	cvcvb	0
vőfáb	vWfAb	cvcvb	0
dzamöb	dzamwb	cvcvb	0
pékéb	pEkEb	cvcvb	0
rűsűb	rYSYb	cvcvb	0
nyényab	NENab	cvcvb	0
dzsijub	Dijub	cvcvb	0
csidzéb	TidzEb	cvcvb	0
nyézsub	NEZub	cvcvb	0
lutyáb	luKAb	cvcvb	0
szőgob	sWgob	cvcvb	0
kűtyób	kYKOb	cvcvb	0
cafőb	cafWb	cvcvb	0
dzsácsíb	DATIb	cvcvb	0
nyapob	Napob	cvcvb	0
kődob	kWdob	cvcvb	0
nedzsob	neDob	cvcvb	0
vedzüb	vedzyb	cvcvb	0
kityub	kiKub	cvcvb	0
vökőb	vwkWb	cvcvb	0
tyójáb	KOjAb	cvcvb	0
demób	demOb	cvcvb	0
jírób	jIrOb	cvcvb	0
tőpüb	tWpyb	cvcvb	0
hécob	hEcob	cvcvb	0
jőnyób	jWNOb	cvcvb	0
táseb	tASeb	cvcvb	0
dzüzúb	dzyzUb	cvcvb	0
zsuhöb	Zuhwb	cvcvb	0
cedzsub	ceDub	cvcvb	0
lidzsúb	liDUb	cvcvb	0
líjúb	lIjUb	cvcvb	0
fázüb	fAzyb	cvcvb	0
cicsáb	ciTAb	cvcvb	0
tajűb	tajYb	cvcvb	0
nutab	nutab	cvcvb	0
fújib	fUjib	cvcvb	0
csípíb	TIpIb	cvcvb	0
gökub	gwkub	cvcvb	0
migib	migib	cvcvb	0
jómob	jOmob	cvcvb	0
tédób	tEdOb	cvcvb	0
csífőb	TIfWb	cvcvb	0
nyöcób	NwcOb	cvcvb	0
tocőb	tocWb	cvcvb	0
szödéb	swdEb	cvcvb	0
hocsub	hoTub	cvcvb	0
miműb	mimYb	cvcvb	0
cséföb	TEfwb	cvcvb	0
vöcéb	vwcEb	cvcvb	0
gáríb	gArIb	cvcvb	0
tuzúb	tuzUb	cvcvb	0
terúb	terUb	cvcvb	0
zójíb	zOjIb	cvcvb	0
dzsózsöb	DOZwb	cvcvb	0
suvüb	Suvyb	cvcvb	0
medzsab	meDab	cvcvb	0
jűlib	jYlib	cvcvb	0
lürőb	jrWb	cvcvb	0
csúmób	TUmOb	cvcvb	0
vatíb	vatIb	cvcvb	0
tátüb	tAGb	cvcvb	0
dzsafáb	DafAb	cvcvb	0
focsűb	foTYb	cvcvb	0
dzsátyűb	DAKYb	cvcvb	0
jetub	jetub	cvcvb	0
fózáb	fOzAb	cvcvb	0
sepűb	SepYb	cvcvb	0
dzúpőb	dzUpWb	cvcvb	0
tyútyub	KUKub	cvcvb	0
csojíb	TojIb	cvcvb	0
cölob	cwlob	cvcvb	0
cusőb	cuSWb	cvcvb	0
tyunyéb	KuNEb	cvcvb	0
kínúb	kInUb	cvcvb	0
dzsacsib	DaTib	cvcvb	0
dakob	dakob	cvcvb	0
tyiszub	Kisub	cvcvb	0
csujüb	Tujyb	cvcvb	0
kínób	kInOb	cvcvb	0
dzilib	dzilib	cvcvb	0
pűszáb	pYsAb	cvcvb	0
ricíb	ricIb	cvcvb	0
pűmob	pYmob	cvcvb	0
jűdzsáb	jYDAb	cvcvb	0
főnyob	fWNob	cvcvb	0
góceb	gOceb	cvcvb	0
nyavéb	NavEb	cvcvb	0
düküb	dykyb	cvcvb	0
nyuvób	NuvOb	cvcvb	0
pamúb	pamUb	cvcvb	0
jöcséb	jwTEb	cvcvb	0
ródzöb	rOdzwb	cvcvb	0
csűfűb	TYfYb	cvcvb	0
dzojíb	dzojIb	cvcvb	0
tyódzéb	KOdzEb	cvcvb	0
zsödab	Zwdab	cvcvb	0
szüműb	symYb	cvcvb	0
sőműb	SWmYb	cvcvb	0
nűhób	nYhOb	cvcvb	0
dzanyeb	dzaNeb	cvcvb	0
cazsáb	caZAb	cvcvb	0
szúláb	sUlAb	cvcvb	0
tyidzsűb	KiDYb	cvcvb	0
nijöb	nijwb	cvcvb	0
fezsúb	feZUb	cvcvb	0
mecsib	meTib	cvcvb	0
dodzeb	dodzeb	cvcvb	0
vúrúb	vUrUb	cvcvb	0
hényüb	hENyb	cvcvb	0
csatyeb	TaKeb	cvcvb	0
dzunyéb	dzuNEb	cvcvb	0
csétíb	TEtIb	cvcvb	0
hotyeb	hoKeb	cvcvb	0
gugőb	gugWb	cvcvb	0
lémab	lEmab	cvcvb	0
fozsáb	foZAb	cvcvb	0
dzőléb	dzWlEb	cvcvb	0
dópub	dOpub	cvcvb	0
fátíb	fAtIb	cvcvb	0
gogib	gogib	cvcvb	0
rúpőb	rUpWb	cvcvb	0
típeb	tIpeb	cvcvb	0
dzsunyob	DuNob	cvcvb	0
hefúb	hefUb	cvcvb	0
lígüb	lIGb	cvcvb	0
kámáb	kAmAb	cvcvb	0
tyadob	Kadob	cvcvb	0
rakéb	rakEb	cvcvb	0
dzsösib	DwSib	cvcvb	0
tösib	twSib	cvcvb	0
dökib	dwkib	cvcvb	0
hömób	hwmOb	cvcvb	0
ruzséb	ruZEb	cvcvb	0
dzsítíb	DItIb	cvcvb	0
gegob	gegob	cvcvb	0
dzuzsüb	dzuZyb	cvcvb	0
sufeb	Sufeb	cvcvb	0
duvib	duvib	cvcvb	0
fávab	fAvab	cvcvb	0
tyükáb	KykAb	cvcvb	0
csütyáb	TyKAb	cvcvb	0
lűsüb	lYSyb	cvcvb	0
lumáb	lumAb	cvcvb	0
künyíb	kyNIb	cvcvb	0
súrób	SUrOb	cvcvb	0
dzsízsúb	DIZUb	cvcvb	0
fúdib	fUdib	cvcvb	0
nátyöb	nAKwb	cvcvb	0
ritib	ritib	cvcvb	0
gejib	gejib	cvcvb	0
vűtyúb	vYKUb	cvcvb	0
mozéb	mozEb	cvcvb	0
púnöb	pUnwb	cvcvb	0
sütób	SytOb	cvcvb	0
tútyíb	tUKIb	cvcvb	0
zösób	zwSOb	cvcvb	0
szényab	sENab	cvcvb	0
cőnűb	cWnYb	cvcvb	0
dzsejób	DejOb	cvcvb	0
voszub	vosub	cvcvb	0
hósöb	hOSwb	cvcvb	0
vupűb	vupYb	cvcvb	0
nícsib	nITib	cvcvb	0
timüb	timyb	cvcvb	0
dzsátöb	DAtwb	cvcvb	0
nőlub	nWlub	cvcvb	0
zsikub	Zikub	cvcvb	0
cójúb	cOjUb	cvcvb	0
zsácíb	ZAcIb	cvcvb	0
nítyeb	nIKeb	cvcvb	0
házőb	hAzWb	cvcvb	0
cekeb	cekeb	cvcvb	0
vúszúb	vUsUb	cvcvb	0
jodzüb	jodzyb	cvcvb	0
dűséb	dYSEb	cvcvb	0
hődzsab	hWDab	cvcvb	0
csűnyub	TYNub	cvcvb	0
kíneb	kIneb	cvcvb	0
kűsub	kYSub	cvcvb	0
mameb	mameb	cvcvb	0
vádéb	vAdEb	cvcvb	0
csiníb	TinIb	cvcvb	0
viszób	visOb	cvcvb	0
rátyob	rAKob	cvcvb	0
hotyib	hoKib	cvcvb	0
vőszűb	vWsYb	cvcvb	0
génűb	gEnYb	cvcvb	0
tyecséb	KeTEb	cvcvb	0
szádzáb	sAdzAb	cvcvb	0
livöb	livwb	cvcvb	0
csézűb	TEzYb	cvcvb	0
dzsáhüb	DAhyb	cvcvb	0
csácob	TAcob	cvcvb	0
tílúb	tIlUb	cvcvb	0
kójeb	kOjeb	cvcvb	0
piföb	pifwb	cvcvb	0
jügób	jygOb	cvcvb	0
vésob	vESob	cvcvb	0
mősíb	mWSIb	cvcvb	0
dzémöb	dzEmwb	cvcvb	0
mépéb	mEpEb	cvcvb	0
nyúcseb	NUTeb	cvcvb	0
nyúrób	NUrOb	cvcvb	0
zízub	zIzub	cvcvb	0
rúdzsób	rUDOb	cvcvb	0
vósub	vOSub	cvcvb	0
hogab	hogab	cvcvb	0
zsájöb	ZAjwb	cvcvb	0
nődzőb	nWdzWb	cvcvb	0
tyévub	KEvub	cvcvb	0
puszőb	pusWb	cvcvb	0
töszab	twsab	cvcvb	0
püvéb	pyvEb	cvcvb	0
fötyib	fwKib	cvcvb	0
dicsíb	diTIb	cvcvb	0
fúvíb	fUvIb	cvcvb	0
gőfíb	gWfIb	cvcvb	0
cíleb	cIleb	cvcvb	0
dézőb	dEzWb	cvcvb	0
méfub	mEfub	cvcvb	0
tütyüb	KKyb	cvcvb	0
tyucűb	KucYb	cvcvb	0
mőjib	mWjib	cvcvb	0
vönyöb	vwNwb	cvcvb	0
sóköb	SOkwb	cvcvb	0
tánub	tAnub	cvcvb	0
lodzib	lodzib	cvcvb	0
nityüb	niKyb	cvcvb	0
työvíb	KwvIb	cvcvb	0
mójób	mOjOb	cvcvb	0
fúkób	fUkOb	cvcvb	0
fíhub	fIhub	cvcvb	0
lészűb	lEsYb	cvcvb	0
pőtyub	pWKub	cvcvb	0
tószéb	tOsEb	cvcvb	0
dzsilíb	DilIb	cvcvb	0
vűzsáb	vYZAb	cvcvb	0
dzsókob	DOkob	cvcvb	0
kűleb	kYleb	cvcvb	0
cönyíb	cwNIb	cvcvb	0
tümub	Kmub	cvcvb	0
líláb	lIlAb	cvcvb	0
vúcűb	vUcYb	cvcvb	0
nődób	nWdOb	cvcvb	0
nyímúb	NImUb	cvcvb	0
tyősib	KWSib	cvcvb	0
müdéb	mydEb	cvcvb	0
kúzsúb	kUZUb	cvcvb	0
nyómob	NOmob	cvcvb	0
fűnáb	fYnAb	cvcvb	0
dzéseb	dzESeb	cvcvb	0
pícib	pIcib	cvcvb	0
júpűb	jUpYb	cvcvb	0
colób	colOb	cvcvb	0
cavűb	cavYb	cvcvb	0
dzsojöb	Dojwb	cvcvb	0
tyúgáb	KUgAb	cvcvb	0
mójob	mOjob	cvcvb	0
nyenyúb	NeNUb	cvcvb	0
núdib	nUdib	cvcvb	0
zsámőb	ZAmWb	cvcvb	0
punyúb	puNUb	cvcvb	0
hanyíb	haNIb	cvcvb	0
géjúb	gEjUb	cvcvb	0
tyűhőb	KYhWb	cvcvb	0
csodzsúb	ToDUb	cvcvb	0
zsalób	ZalOb	cvcvb	0
szurüb	suryb	cvcvb	0
rirob	rirob	cvcvb	0
csótűb	TOtYb	cvcvb	0
cökíb	cwkIb	cvcvb	0
lözőb	lwzWb	cvcvb	0
rűdeb	rYdeb	cvcvb	0
civéb	civEb	cvcvb	0
zsémúb	ZEmUb	cvcvb	0
